AreaBurned,BurnTime,LinesBuilt,AvgWind,numBreaches,numResponses
236.8501425,43.0,19980,43.948854254655366,65,21
194.5951875,58.0,18660,108.90720401879324,68,21
226.84239000000002,35.5,18960,26.862265627571883,60,21
235.51577550000002,52.0,19740,17.95579456511349,53,21
211.274775,47.0,17460,42.49011118432829,61,21
219.9481605,37.5,17940,7.558652462215592,69,21
195.70716000000002,43.0,17160,7.262819941060314,58,21
242.410005,36.5,19830,17.338035358638788,77,21
248.192262,44.5,21180,16.946161051222994,63,21
243.74437200000003,56.5,19680,18.57938764967202,57,21
272.8780515,42.0,22920,10.75297466194629,70,21
182.58588450000002,73.5,16830,87.3628772742759,57,21
235.73817000000003,36.0,19710,18.180680921802296,65,21
254.419308,41.0,21150,42.77559722926601,61,21
228.8439405,49.0,18750,21.584873185680937,52,21
247.96986750000002,39.0,19860,13.581478332510837,67,21
231.5126745,43.0,19020,5.083148151177123,55,21
219.9481605,50.0,18240,12.38115218078961,63,21
266.20621650000004,36.0,20790,13.899259038778043,70,21
257.7552255,42.5,20940,22.29139991487515,67,21
232.624647,44.0,20460,14.825198715720274,73,21
207.9388575,38.5,18150,6.587772930951261,54,21
243.9667665,37.5,19680,12.211462589373987,61,21
192.8160315,47.5,17430,8.516511459635032,46,21
240.18606000000003,44.0,19530,18.233252073806593,65,21
222.839289,41.5,19440,20.470503656588573,55,21
213.7211145,41.0,17760,37.690753238049396,57,21
274.6572075,40.0,23040,28.990315789894574,66,21
252.41775750000002,37.5,20940,18.02807829613311,65,21
247.96986750000002,39.0,20430,18.082582691484184,53,21
237.29493150000002,40.0,19470,13.26134710726339,58,21
267.0957945,47.0,21810,11.70477960462223,63,21
245.30113350000002,46.5,19650,25.851346368198303,57,21
231.95746350000002,51.5,20520,7.382787997772183,58,21
230.17830750000002,36.5,18450,22.655984200410074,64,21
182.808279,41.5,16200,5.5457686581306636,57,21
265.7614275,49.0,22050,35.51166261167606,70,21
243.74437200000003,42.5,19440,23.156237154228126,65,21
239.741271,45.0,20280,24.052889428225246,60,21
217.05703200000002,49.0,18930,12.074435673252763,58,21
263.315088,43.5,20970,17.876534183197574,61,21
253.52973,55.5,21570,67.69414999674953,70,21
251.52817950000002,35.0,21060,10.847544785462429,67,21
257.532831,37.5,21240,17.520440479975125,69,21
236.182959,43.0,18990,17.65444643079349,59,21
245.968317,38.0,20700,13.349412486888449,68,21
264.8718495,43.5,21510,14.186717076779006,62,21
230.40070200000002,48.0,18300,32.62612679235549,59,21
240.4084545,41.5,19290,3.2989881180731775,58,21
260.201565,46.0,21870,15.030590733808832,55,21
239.07408750000002,43.5,19890,9.07157371944499,58,21
247.747473,45.0,20580,3.3558151893576507,76,21
207.0492795,55.5,19950,14.91718483115003,45,21
228.39915150000002,35.5,18570,15.939987884861107,68,21
254.6417025,48.0,22230,20.192371862205746,63,21
227.0647845,39.0,19200,7.463584813183425,61,21
263.759877,45.0,21870,13.345395501186381,59,21
248.4146565,41.0,19740,6.324092589744208,67,21
225.2856285,43.5,19290,39.09809579738597,60,21
181.2515175,44.0,16440,27.639761530919248,54,21
259.9791705,50.0,22470,16.02906781458545,58,21
226.61999550000002,46.5,19230,6.123743033584856,58,21
243.9667665,38.5,20040,26.774654835791413,74,21
236.182959,34.5,19200,21.93172662513668,61,21
226.1752065,40.5,19920,18.393407422086376,55,21
200.15505000000002,46.0,15990,23.96561853843001,67,21
246.41310600000003,40.5,20790,24.083932915512523,60,21
238.6292985,51.5,20520,16.897764198799372,57,21
217.2794265,39.0,17760,8.612398494450321,58,21
245.52352800000003,42.0,20820,6.639854565994315,58,21
249.3042345,54.5,20610,20.168301484818322,59,21
198.1534995,45.0,18720,58.86267842222057,51,21
250.1938125,39.0,20760,20.439413536316625,63,21
239.5188765,48.0,21210,19.339153075234005,59,21
178.360389,46.0,17220,27.41527598869282,51,21
219.280977,45.5,19020,19.836092081276995,52,21
247.747473,46.5,20550,8.519467088606426,70,21
212.60914200000002,44.0,17850,2.820528627069891,59,21
243.0771885,53.5,20490,45.29461892799517,66,21
230.17830750000002,38.5,19290,34.17311462752984,58,21
233.06943600000002,43.5,19170,1.9877910259336415,61,21
184.8098295,35.5,16470,9.686178978676473,62,21
189.924903,45.5,16230,41.01854826146475,48,18
199.9326555,40.5,16710,12.315373021477654,61,21
207.0492795,36.0,16440,23.05836083478679,55,21
195.70716000000002,46.5,17670,7.918004290685894,56,21
236.62774800000003,38.5,20550,8.666884803670216,67,21
232.624647,49.5,20010,8.868002069898958,63,21
236.182959,39.0,20250,21.53772244283424,59,21
211.274775,64.5,18990,83.39174079528787,53,21
222.17210550000001,40.5,19500,7.118683718729947,53,21
235.51577550000002,45.5,19110,38.09083818266954,66,21
231.5126745,51.5,20010,27.627564347050143,58,21
213.2763255,39.5,17850,22.150423636982676,61,21
259.756776,45.0,20010,9.616128943286633,68,21
258.6448035,46.0,21570,13.86509754005367,60,21
226.1752065,39.0,18960,10.434952583787378,64,21
180.3619395,40.5,15300,10.654160688821989,52,21
230.845491,39.5,19710,3.135288135986101,67,21
199.48786650000002,44.0,17430,16.803134002206033,46,21
