AreaBurned,BurnTime,LinesBuilt,AvgWind,numBreaches,numResponses
190.59208650000002,44.5,53310,43.62180009326617,75,21
199.710261,41.0,50070,71.49840065672457,74,21
227.73196800000002,42.5,61800,24.179515146143267,77,21
238.6292985,49.0,53670,17.915052662040804,63,21
221.7273165,56.0,59640,41.53407681256082,73,21
219.50337150000001,41.5,54780,7.216033863417346,76,21
219.9481605,44.5,51300,7.071631491538055,68,21
226.1752065,39.0,64170,17.369678955503506,85,21
235.9605645,44.0,60210,17.081109732613427,75,21
202.15660050000002,39.5,47550,18.417759325239324,62,21
195.262371,50.5,57480,9.326214519979917,79,21
177.9156,30.5,41880,54.29108938391391,72,21
213.7211145,41.0,57630,18.360308313957024,76,21
194.81758200000002,41.5,59400,42.78343875427906,67,21
217.7242155,48.0,52470,21.85552127599911,63,21
229.28872950000002,45.5,60390,11.867121492623937,78,21
253.52973,50.5,55410,5.011251340607827,65,21
205.937307,46.0,56880,11.960709947048686,79,21
246.41310600000003,45.0,63990,12.938800092390384,78,21
237.072537,55.5,61560,20.060625033543673,81,21
227.0647845,43.0,64110,14.809516967185747,82,21
192.8160315,45.5,45600,6.777412613408663,70,21
195.4847655,40.5,50700,12.402295679736982,76,21
200.37744450000002,39.0,53070,9.011749606363122,65,21
220.61534400000002,44.0,57900,18.233252073806593,69,21
204.158151,43.5,51630,20.730969644213793,65,21
211.4971695,42.5,55950,37.4059488417328,72,21
205.2701235,39.0,55500,29.218728441598817,73,21
230.17830750000002,49.0,59940,15.859546899606972,75,21
205.2701235,47.5,45900,16.20951712391525,63,21
207.9388575,48.0,47910,11.772380608729042,67,21
211.71956400000002,46.5,56580,11.791290605047783,76,21
241.74282150000002,49.0,58230,24.789454254771247,67,21
242.63239950000002,40.0,52740,8.619110160942544,62,21
223.95126150000002,49.5,56580,30.80639147347734,73,21
211.274775,54.5,53430,4.942435899112111,68,21
231.5126745,40.5,59220,33.952108144381256,76,21
248.4146565,51.5,63600,20.67600504174095,76,21
212.164353,50.0,47640,24.57092633071413,65,21
184.8098295,40.5,51510,12.713332813836088,71,21
221.50492200000002,46.5,57150,16.917096228332213,71,21
186.14419650000002,53.0,57630,68.76956608702186,78,21
225.73041750000002,42.5,63060,10.042374112359536,78,21
223.728867,41.0,59040,16.689906081145995,78,21
211.4971695,41.0,50250,18.091305612666822,65,21
213.49872000000002,52.5,61050,11.372348321485767,82,21
213.943509,49.0,53400,14.202599403154123,70,21
267.318189,44.0,57120,33.975534110403196,69,21
197.931105,35.0,48840,3.747703398077439,70,21
216.8346375,54.5,48240,16.902152193487513,61,21
231.95746350000002,48.0,53730,8.37682045473238,69,21
227.9543625,46.0,60840,3.3411193405979516,82,21
255.97606950000002,64.5,46590,14.34370234566953,50,21
243.9667665,38.5,64170,16.357129090701882,77,21
226.84239000000002,58.5,59430,20.989705827688173,77,21
199.710261,34.5,53430,8.234097445211008,72,21
226.1752065,56.0,52050,12.929451011423042,73,21
211.4971695,46.0,58590,6.102710231268079,80,21
202.15660050000002,43.5,49590,39.09809579738597,70,21
203.71336200000002,51.0,50550,25.564146831552236,65,21
210.6075915,47.0,51450,16.145501358754192,67,21
185.921802,42.5,50880,6.506376673732221,67,21
219.0585825,36.5,62340,26.37351724115174,86,21
209.94040800000002,34.5,44820,21.93172662513668,65,21
221.949711,48.5,55350,18.6854869454873,64,21
221.28252750000001,38.5,57480,23.354554855185118,77,21
231.735069,58.0,59070,20.11392106931744,74,21
213.49872000000002,51.0,55590,16.90531026373118,68,21
233.2918305,44.5,61230,7.786759037947491,71,21
247.747473,49.5,53250,5.950932714356178,63,21
216.8346375,50.0,56310,19.274413936302278,70,21
212.3867475,44.5,46650,58.249590058249694,58,21
212.3867475,45.5,52530,18.435959540743738,72,21
202.378995,46.5,54570,19.774403856439122,70,21
216.16745400000002,57.5,50940,27.111718229950544,64,21
233.73661950000002,48.0,53250,20.276058413651942,62,21
213.2763255,50.5,56160,8.259176489770374,76,21
209.7180135,47.5,54480,2.6708802641075424,76,21
191.25927000000001,47.5,59070,47.35455387378858,82,21
220.61534400000002,40.0,58110,34.429796252030435,70,21
192.14884800000002,50.5,53820,1.8283512534536015,79,21
205.937307,54.0,57990,7.790821746365329,74,21
241.96521600000003,55.5,51570,41.89973905009932,64,21
194.15039850000002,42.5,58050,11.949573222732708,79,21
233.73661950000002,40.0,54990,23.34659970309027,71,21
257.532831,52.5,46980,7.766539859259875,61,21
193.7056095,44.0,56370,8.576924676324417,80,21
219.9481605,42.5,52740,8.870934756634453,69,21
240.630849,46.5,63750,21.74856183086331,70,21
102.5238645,32.5,20070,88.26532044058338,63,21
199.9326555,42.5,47310,6.834359101984434,62,21
201.489417,52.0,53340,39.49456275926444,76,21
235.0709865,44.5,51420,31.146168782469733,66,21
217.7242155,44.5,58740,22.944563218893695,77,21
256.198464,49.5,57360,9.277153272973596,78,21
232.4022525,46.0,56880,13.86509754005367,71,21
229.28872950000002,51.5,58890,9.363372680065842,71,21
247.5250785,55.0,51600,10.314049354397694,57,21
203.71336200000002,44.0,54660,3.1558573875472806,76,21
236.40535350000002,51.0,53490,15.665532285907334,59,21
